#Frame    epair[bond] epair[angle]   epair[dih] epair[vdw14] epair[elec14]   epair[vdw]  epair[elec] epair[total]
     180    1039.5295      53.8324      12.4735       2.6200       85.4894     487.9319     -15.6928    1666.1840
     181    1029.3797      56.7787       6.8447       2.9142       82.1017     500.2781     -12.2583    1666.0388
     182    1051.8733      48.5193       8.5392       3.7947       84.1455     481.4764     -13.0307    1665.3178
     183    1068.3798      48.9738       9.6781       2.2843       86.5742     465.1642     -14.4069    1666.6476
     184    1036.7914      55.2848       7.5545       4.2463       83.2741     495.5089     -16.7803    1665.8797
     185    1029.8872      69.6207       9.3147       3.6623       81.7654     496.3792     -15.5255    1675.1041
     186    1048.3277      55.1300       6.6640       2.0579       84.9200     476.1899     -16.6711    1656.6183
     187    1052.3724      54.3101       7.6440       3.9445       83.1952     477.2480     -13.4377    1665.2766
     188    1033.3858      53.8589       9.9359       2.7345       83.2662     497.5100     -11.6124    1669.0790
     189    1049.0501      54.4141       8.2490       3.2717       84.0352     479.5275     -13.7137    1664.8339
     190    1072.3231      59.1861      12.1968       3.5176       85.5102     463.3654     -16.1779    1679.9213
     191    1036.8588      55.5772       7.9750       2.0646       82.6803     498.4356     -15.3161    1668.2754
     192    1044.5309      51.6371       8.0394       2.1282       82.0017     489.9957     -13.7670    1664.5659
     193    1009.6604      56.2312       7.4825       2.6786       82.4771     514.8772      -9.9812    1663.4258
     194    1040.1004      60.3967       8.2524       2.4390       87.2840     483.6660     -16.1239    1666.0145
     195    1060.7898      63.2877       8.4568       2.4398       83.9599     469.0666     -15.9354    1672.0653
     196     994.9664      53.5296       6.9804       3.1615       86.5381     533.6123     -14.6651    1664.1232
     197    1056.4800      55.9163       8.1302       3.1432       84.8326     472.8848     -13.1798    1668.2074
     198    1049.7570      55.4307       7.2180       2.5149       84.2281     479.3829     -14.9593    1663.5724
     199    1041.6510      60.2149      11.0209       4.1359       84.6357     485.9038     -12.2299    1675.3324
     200    1047.6450      54.3663      10.4358       4.1434       83.0334     485.6599     -13.1071    1672.1768
     201    1026.3890      67.1204       9.5649       3.5009       84.7593     495.3650     -15.8222    1670.8773
